<NUMBER OF ZONES> 1698
<NUMBER OF NODES> 7926
<FIRST THRU NODE> 0
<NUMBER OF LINKS> 21194
<MINIMUM_NODE_ID> 0
<TRIP_FORMAT> 1
<COST_FUN_TYPE> 1
<END OF METADATA>

~origin    dest    capacity    length    fft    alpha    beta    speed_limit    toll    FTYPE    ATYPE    AMLANE    slope    fld    slr    tpa    bri
7228    7237    900.0    1.37    1.58    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7229    1433    22050.0    0.49    0.73    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7229    7224    1800.0    2.16    2.49    8    1.07    99    0.00    3    6    2   -0.01   9999   9999   0   0.000000;
7229    7248    1800.0    0.97    1.12    8    1.07    99    0.00    3    6    2   0.00   9999   9999   0   0.000000;
7230    1447    22050.0    1.04    1.56    8    1.07    99    0.00    0    6    7   0.02   9999   9999   0   0.000000;
7230    7201    800.0    0.55    0.83    8    1.07    99    0.00    4    6    1   0.03   9999   9999   0   0.000000;
7230    7205    800.0    1.06    1.59    8    1.07    99    0.00    4    6    1   0.03   9999   9999   0   0.000000;
7231    1448    22050.0    1.39    2.08    8    1.07    99    0.00    0    6    7   0.00   356   0   0   0.000000;
7231    7191    800.0    2.43    3.65    3    1.25    99    0.00    4    5    1   -0.00   9999   9999   0   0.000000;
7231    7201    800.0    1.95    2.93    8    1.07    99    0.00    4    6    1   0.00   9999   0   0   0.000000;
7232    1443    22050.0    0.72    1.08    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7232    7219    900.0    1.59    1.83    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7232    7220    900.0    1.26    1.45    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7233    7199    1800.0    0.40    0.46    8    1.07    99    0.00    3    6    2   -0.01   9999   9999   0   0.000000;
7233    7235    800.0    0.33    0.49    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7233    7241    1800.0    0.53    0.61    8    1.07    99    0.00    3    6    2   -0.01   9999   9999   0   0.000000;
7234    7199    1800.0    0.18    0.21    8    1.07    99    0.00    3    6    2   0.00   9999   9999   0   0.000000;
7234    7216    1800.0    0.95    1.10    8    1.07    99    0.00    3    6    2   -0.00   9999   9999   0   0.000000;
7234    7236    800.0    0.21    0.31    8    1.07    99    0.00    4    6    1   0.01   9999   9999   0   0.000000;
7235    1435    22050.0    0.20    0.30    8    1.07    99    0.00    0    6    7   0.00   9999   9999   0   0.000000;
7235    7233    800.0    0.33    0.49    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7235    7236    800.0    1.62    2.43    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7236    1435    22050.0    0.40    0.60    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7236    7234    800.0    0.21    0.31    8    1.07    99    0.00    4    6    1   -0.01   9999   9999   0   0.000000;
7236    7235    800.0    1.62    2.43    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7237    1445    22050.0    3.21    4.82    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7237    7198    900.0    0.80    0.92    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7237    7228    900.0    1.37    1.58    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7238    1456    22050.0    0.87    1.30    8    1.07    99    0.00    0    6    7   -0.00   9999   9999   0   0.000000;
7238    7215    900.0    0.45    0.52    8    1.07    99    0.00    3    6    1   -0.02   9999   9999   0   0.000000;
7238    7239    900.0    2.73    3.15    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7239    7238    900.0    2.73    3.15    8    1.07    99    0.00    3    6    1   0.00   9999   9999   0   0.000000;
7239    7241    1800.0    1.97    2.27    8    1.07    99    0.00    3    6    2   -0.01   9999   9999   0   0.000000;
7239    7248    1800.0    1.88    2.17    8    1.07    99    0.00    3    6    2   0.00   9999   9999   0   91.045000;
7240    7225    800.0    2.42    3.63    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7240    7247    800.0    0.91    1.36    8    1.07    99    0.00    4    6    1   -0.01   9999   9999   0   0.000000;
7240    7249    800.0    4.24    6.36    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7241    7233    1800.0    0.53    0.61    8    1.07    99    0.00    3    6    2   0.01   9999   9999   0   0.000000;
7241    7239    1800.0    1.97    2.27    8    1.07    99    0.00    3    6    2   0.01   9999   9999   0   0.000000;
7241    7242    800.0    0.70    1.05    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7242    1436    22050.0    1.50    2.25    8    1.07    99    0.00    0    6    7   0.02   9999   9999   0   0.000000;
7242    7241    800.0    0.70    1.05    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7242    7243    800.0    0.20    0.30    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7243    7242    800.0    0.20    0.30    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7243    7244    800.0    0.31    0.46    8    1.07    99    0.00    4    6    1   0.01   9999   9999   0   0.000000;
7244    1437    22050.0    1.20    1.80    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7244    7243    800.0    0.31    0.46    8    1.07    99    0.00    4    6    1   -0.01   9999   9999   0   0.000000;
7244    7245    800.0    1.70    2.55    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7245    1437    22050.0    1.10    1.65    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7245    7244    800.0    1.70    2.55    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7245    7246    800.0    0.31    0.46    8    1.07    99    0.00    4    6    1   0.01   9999   9999   0   0.000000;
7246    7245    800.0    0.31    0.46    8    1.07    99    0.00    4    6    1   -0.01   9999   9999   0   0.000000;
7246    7247    800.0    0.56    0.84    8    1.07    99    0.00    4    6    1   -0.01   9999   9999   0   0.000000;
7247    1438    22050.0    1.08    1.62    8    1.07    99    0.00    0    6    7   0.01   9999   9999   0   0.000000;
7247    7240    800.0    0.91    1.36    8    1.07    99    0.00    4    6    1   0.01   9999   9999   0   0.000000;
7247    7246    800.0    0.56    0.84    8    1.07    99    0.00    4    6    1   0.01   9999   9999   0   0.000000;
7248    1434    22050.0    0.67    1.01    8    1.07    99    0.00    0    6    7   0.00   9999   9999   0   0.000000;
7248    7229    1800.0    0.97    1.12    8    1.07    99    0.00    3    6    2   -0.00   9999   9999   0   0.000000;
7248    7239    1800.0    1.88    2.17    8    1.07    99    0.00    3    6    2   -0.00   9999   9999   0   91.045000;
7249    1441    22050.0    0.71    1.06    8    1.07    99    0.00    0    6    7   0.03   9999   9999   0   0.000000;
7249    7204    800.0    0.89    1.33    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7249    7240    800.0    4.24    6.36    8    1.07    99    0.00    4    6    1   0.00   9999   9999   0   0.000000;
7250    1444    22050.0    1.16    1.74    8    1.07    99    0.00    0    6    7   0.02   9999   9999   0   0.000000;
7250    7198    800.0    0.51    0.77    8    1.07    99    0.00    4    6    1   -0.01   9999   9999   0   151.725000;
7250    7223    800.0    2.37    3.56    8    1.07    99    0.00    4    6    1   -0.00   9999   9999   0   0.000000;
7251    1467    22050.0    0.20    0.52    7    1.08    99    0.00    0    3    7   0.02   9999   9999   0   0.000000;
7251    1468    22050.0    0.39    1.02    7    1.08    99    0.00    0    3    7   -0.00   9999   9999   0   0.000000;
7251    7255    1400.0    0.26    0.34    7    1.08    99    0.00    3    3    2   0.02   9999   9999   0   0.000000;
7251    7710    1920.0    0.72    0.83    7    1.08    99    0.00    2    3    2   0.00   9999   9999   0   0.000000;
7252    7257    1920.0    0.09    0.10    7    1.08    99    0.00    2    3    2   -0.06   225   9999   0   3021.200000;
7252    7326    1920.0    0.14    0.16    7    1.08    99    0.00    2    3    2   -0.02   225   9999   0   0.000000;
7253    1533    22050.0    0.40    0.69    3    1.25    99    0.00    0    5    7   0.02   9999   9999   0   0.000000;
7253    7255    1920.0    0.69    0.80    7    1.08    99    0.00    2    3    2   0.01   224   0   0   976.955000;
7253    7500    2200.0    1.68    1.74    3    1.25    99    0.00    2    5    2   0.00   246   9999   0   0.000000;
7253    7502    700.0    0.44    0.57    7    1.08    99    0.00    3    3    1   -0.00   9999   9999   0   0.000000;
7254    7261    2100.0    0.19    0.25    7    1.08    99    0.00    3    3    3   -0.02   9999   9999   0   0.000000;
7254    7271    1200.0    0.86    1.29    15    1.04    99    0.00    3    2    2   0.01   9999   9999   0   0.000000;
7254    7285    1600.0    0.54    0.81    15    1.04    99    0.00    2    2    2   0.01   224   9999   0   0.000000;
7255    7251    1400.0    0.26    0.34    7    1.08    99    0.00    3    3    2   -0.02   9999   9999   0   0.000000;
7255    7253    1920.0    0.69    0.80    7    1.08    99    0.00    2    3    2   -0.01   224   0   0   976.955000;
7255    7270    1400.0    0.58    0.76    7    1.08    99    0.00    3    3    2   -0.00   224   9999   0   0.000000;
7255    7281    1600.0    0.68    1.02    15    1.04    99    0.00    2    2    2   -0.01   9999   9999   0   1011.700000;
7256    7268    12000.0    1.82    1.46    3    1.25    99    0.00    1    5    6   -0.02   9999   9999   9999   0.000000;
7257    7252    1920.0    0.09    0.10    7    1.08    99    0.00    2    3    2   0.06   225   9999   0   3021.200000;
7257    7273    1600.0    0.38    0.57    15    1.04    99    0.00    2    2    2   -0.01   225   9999   0   3021.200000;
7257    7275    1200.0    0.33    0.49    15    1.04    99    0.00    3    2    2   -0.01   225   9999   0   3021.200000;
7257    7277    500.0    0.53    0.91    15    1.04    99    0.00    4    2    1   -0.01   225   9999   0   3021.200000;
7258    1744    4200.0    0.42    0.72    7    1.08    99    0.00    4    3    7   0.01   9999   9999   0   0.000000;
7258    7270    1400.0    0.45    0.59    7    1.08    99    0.00    3    3    2   0.01   9999   9999   0   0.000000;
7258    7271    1200.0    0.40    0.60    15    1.04    99    0.00    3    2    2   0.01   9999   9999   0   0.000000;
7258    7276    1200.0    0.30    0.45    15    1.04    99    0.00    3    2    2   0.01   9999   9999   0   0.000000;
7258    7350    1400.0    0.45    0.59    7    1.08    99    0.00    3    3    2   0.00   224   0   0   0.000000;
7259    7280    1200.0    0.27    0.46    7    1.08    99    0.00    4    3    2   0.01   9999   9999   0   0.000000;
7259    7704    1200.0    0.74    1.27    7    1.08    99    0.00    4    3    2   0.01   9999   9999   0   0.000000;
7260    7327    12000.0    1.76    1.41    3    1.25    99    0.00    1    5    6   0.02   9999   9999   9999   0.000000;
7261    7254    2100.0    0.19    0.25    7    1.08    99    0.00    3    3    3   0.02   9999   9999   0   0.000000;
7261    7272    1600.0    0.40    0.60    15    1.04    99    0.00    2    2    2   -0.01   9999   9999   0   0.000000;
7261    7278    2880.0    0.43    0.50    7    1.08    99    0.00    2    3    3   -0.04   9999   9999   0   0.000000;
7261    7283    1920.0    0.47    0.54    7    1.08    99    0.00    2    3    2   0.01   9999   9999   0   447.225000;
7262    7265    8000.0    0.88    0.77    7    1.08    99    0.00    1    3    4   0.00   9999   9999   9999   0.000000;
7263    7264    2880.0    0.12    0.14    7    1.08    99    0.00    2    3    3   -0.01   9999   9999   0   0.000000;
7263    7278    2880.0    0.42    0.48    7    1.08    99    0.00    2    3    3   0.01   9999   9999   0   0.000000;
7263    7279    1400.0    1.37    1.79    7    1.08    99    0.00    3    3    2   -0.00   9999   9999   0   0.000000;
7264    7260    2000.0    0.35    0.60    7    1.08    99    0.00    6    3    2   -0.00   9999   9999   0   0.000000;
7264    7263    2880.0    0.12    0.14    7    1.08    99    0.00    2    3    3   0.01   9999   9999   0   0.000000;
7264    7267    2880.0    0.48    0.55    7    1.08    99    0.00    2    3    3   -0.00   9999   9999   0   1387.905000;
7265    7260    12000.0    0.67    0.58    7    1.08    99    0.00    1    3    6   -0.01   9999   9999   9999   0.000000;
7265    7264    2000.0    0.42    0.72    7    1.08    99    0.00    6    3    2   -0.01   9999   9999   0   0.000000;
7266    7597    8000.0    0.81    0.70    7    1.08    99    0.00    1    3    4   0.00   9999   9999   9999   0.000000;
7267    7264    2880.0    0.48    0.55    7    1.08    99    0.00    2    3    3   0.00   9999   9999   0   1387.905000;
7267    7266    2000.0    0.37    0.63    7    1.08    99    0.00    6    3    2   0.01   9999   9999   0   0.000000;
7267    7284    2880.0    0.13    0.15    7    1.08    99    0.00    2    3    3   0.01   9999   9999   0   0.000000;
7268    7266    12000.0    0.67    0.58    7    1.08    99    0.00    1    3    6   0.01   9999   9999   9999   0.000000;
7268    7267    2000.0    0.43    0.74    7    1.08    99    0.00    6    3    2   0.00   9999   9999   0   0.000000;
7269    1588    22050.0    0.22    0.57    7    1.08    99    0.00    0    3    7   -0.01   9999   9999   0   0.000000;
7269    7284    2880.0    0.37    0.43    7    1.08    99    0.00    2    3    3   0.01   9999   9999   0   0.000000;
7269    7576    2880.0    0.77    0.89    7    1.08    99    0.00    2    3    3   -0.02   9999   9999   0   0.000000;
7269    7704    1200.0    0.17    0.29    7    1.08    99    0.00    4    3    2   0.01   9999   9999   0   0.000000;
7270    1466    22050.0    0.16    0.42    7    1.08    99    0.00    0    3    7   0.00   224   9999   0   0.000000;
7270    7255    1400.0    0.58    0.76    7    1.08    99    0.00    3    3    2   0.00   224   9999   0   0.000000;
7270    7258    1400.0    0.45    0.59    7    1.08    99    0.00    3    3    2   -0.01   9999   9999   0   0.000000;
7271    1464    22050.0    0.45    1.59    15    1.04    99    0.00    0    2    7   -0.01   9999   9999   0   0.000000;
7271    1465    22050.0    0.36    1.27    15    1.04    99    0.00    0    2    7   -0.03   9999   9999   0   0.000000;
7271    7254    1200.0    0.86    1.29    15    1.04    99    0.00    3    2    2   -0.01   9999   9999   0   0.000000;
7271    7258    1200.0    0.40    0.60    15    1.04    99    0.00    3    2    2   -0.01   9999   9999   0   0.000000;
7272    1461    22050.0    0.71    1.85    7    1.08    99    0.00    0    3    7   -0.01   9999   9999   0   0.000000;
7272    1464    22050.0    0.56    1.98    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
7272    7261    1600.0    0.40    0.60    15    1.04    99    0.00    2    2    2   0.01   9999   9999   0   0.000000;
7272    7273    1600.0    0.99    1.49    15    1.04    99    0.00    2    2    2   0.01   9999   9999   0   0.000000;
7273    1462    22050.0    0.31    1.09    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
7273    1464    22050.0    0.62    2.19    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
7273    7257    1600.0    0.38    0.57    15    1.04    99    0.00    2    2    2   0.01   225   9999   0   3021.200000;
7273    7272    1600.0    0.99    1.49    15    1.04    99    0.00    2    2    2   -0.01   9999   9999   0   0.000000;
7274    1464    22050.0    0.57    2.01    15    1.04    99    0.00    0    2    7   -0.00   9999   9999   0   0.000000;
7274    7275    1200.0    0.29    0.43    15    1.04    99    0.00    3    2    2   -0.00   9999   9999   0   0.000000;
7274    7276    1200.0    0.37    0.55    15    1.04    99    0.00    3    2    2   0.01   9999   9999   0   0.000000;
7275    1463    22050.0    0.30    1.06    15    1.04    99    0.00    0    2    7   0.03   225   9999   0   0.000000;
7275    7257    1200.0    0.33    0.49    15    1.04    99    0.00    3    2    2   0.01   225   9999   0   3021.200000;
7275    7274    1200.0    0.29    0.43    15    1.04    99    0.00    3    2    2   0.00   9999   9999   0   0.000000;
7276    1463    22050.0    0.39    1.38    15    1.04    99    0.00    0    2    7   0.01   224   9999   0   0.000000;
7276    7258    1200.0    0.30    0.45    15    1.04    99    0.00    3    2    2   -0.01   9999   9999   0   0.000000;
7276    7274    1200.0    0.37    0.55    15    1.04    99    0.00    3    2    2   -0.01   9999   9999   0   0.000000;
7277    1462    22050.0    0.20    0.71    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
7277    7257    500.0    0.53    0.91    15    1.04    99    0.00    4    2    1   0.01   225   9999   0   3021.200000;
7277    7279    1000.0    0.94    1.61    15    1.04    99    0.00    4    2    2   -0.04   225   9999   0   0.000000;
7278    1461    22050.0    0.67    1.75    7    1.08    99    0.00    0    3    7   0.01   9999   9999   0   0.000000;
7278    1471    22050.0    0.64    1.67    7    1.08    99    0.00    0    3    7   0.00   9999   9999   0   0.000000;
7278    7261    2880.0    0.43    0.50    7    1.08    99    0.00    2    3    3   0.04   9999   9999   0   0.000000;
7278    7263    2880.0    0.42    0.48    7    1.08    99    0.00    2    3    3   -0.01   9999   9999   0   0.000000;
7279    1460    22050.0    0.31    0.53    3    1.25    99    0.00    0    5    7   0.02   9999   9999   0   0.000000;
7279    7263    1400.0    1.37    1.79    7    1.08    99    0.00    3    3    2   0.00   9999   9999   0   0.000000;
7279    7277    1000.0    0.94    1.61    15    1.04    99    0.00    4    2    2   0.04   225   9999   0   0.000000;
7279    7280    1200.0    1.08    1.85    7    1.08    99    0.00    4    3    2   -0.00   9999   9999   0   0.000000;
7280    1458    22050.0    0.45    1.17    7    1.08    99    0.00    0    3    7   0.01   9999   9999   0   0.000000;
7280    1459    22050.0    0.50    1.30    7    1.08    99    0.00    0    3    7   0.01   9999   9999   0   0.000000;
7280    7259    1200.0    0.27    0.46    7    1.08    99    0.00    4    3    2   -0.01   9999   9999   0   0.000000;
7280    7279    1200.0    1.08    1.85    7    1.08    99    0.00    4    3    2   0.00   9999   9999   0   0.000000;
7281    1469    22050.0    0.63    1.64    7    1.08    99    0.00    0    3    7   -0.01   9999   9999   0   0.000000;
7281    7255    1600.0    0.68    1.02    15    1.04    99    0.00    2    2    2   0.01   9999   9999   0   1011.700000;
7281    7285    1600.0    0.22    0.33    15    1.04    99    0.00    2    2    2   -0.01   9999   9999   0   0.000000;
7282    1470    22050.0    0.26    0.68    7    1.08    99    0.00    0    3    7   -0.02   9999   9999   0   0.000000;
7282    7283    1920.0    0.40    0.46    7    1.08    99    0.00    2    3    2   0.03   9999   9999   0   430.000000;
7282    7593    1920.0    1.38    1.59    7    1.08    99    0.00    2    3    2   -0.01   9999   9999   0   0.000000;
7283    1471    22050.0    0.66    1.72    7    1.08    99    0.00    0    3    7   -0.03   9999   9999   0   0.000000;
7283    7261    1920.0    0.47    0.54    7    1.08    99    0.00    2    3    2   -0.01   9999   9999   0   447.225000;
7283    7282    1920.0    0.40    0.46    7    1.08    99    0.00    2    3    2   -0.03   9999   9999   0   430.000000;
7284    1458    22050.0    0.58    1.51    7    1.08    99    0.00    0    3    7   -0.00   9999   9999   0   0.000000;
7284    7267    2880.0    0.13    0.15    7    1.08    99    0.00    2    3    3   -0.01   9999   9999   0   0.000000;
7284    7269    2880.0    0.37    0.43    7    1.08    99    0.00    2    3    3   -0.01   9999   9999   0   0.000000;
7285    7254    1600.0    0.54    0.81    15    1.04    99    0.00    2    2    2   -0.01   224   9999   0   0.000000;
7285    7281    1600.0    0.22    0.33    15    1.04    99    0.00    2    2    2   0.01   9999   9999   0   0.000000;
7285    7286    960.0    0.85    0.98    7    1.08    99    0.00    2    3    1   -0.04   9999   9999   0   0.000000;
7286    1469    22050.0    0.50    1.30    7    1.08    99    0.00    0    3    7   0.05   9999   9999   0   0.000000;
7286    1470    22050.0    0.27    0.70    7    1.08    99    0.00    0    3    7   0.03   9999   9999   0   0.000000;
7286    7285    960.0    0.85    0.98    7    1.08    99    0.00    2    3    1   0.04   9999   9999   0   0.000000;
7286    7689    960.0    2.06    2.38    7    1.08    99    0.00    2    3    1   -0.00   9999   9999   0   0.000000;
7287    7328    900.0    0.50    0.65    3    1.25    99    0.00    3    5    1   -0.01   9999   9999   0   0.000000;
7287    7329    900.0    0.90    1.04    8    1.07    99    0.00    3    6    1   -0.00   9999   9999   0   0.000000;
7287    7544    900.0    0.88    1.15    3    1.25    99    0.00    3    5    1   0.00   9999   9999   0   0.000000;
7288    7290    4000.0    0.74    0.59    3    1.25    99    0.00    1    5    1   -0.03   9999   9999   9999   434.520000;
7289    6540    4000.0    0.49    0.39    3    1.25    99    0.00    1    5    1   -0.02   9999   9999   9999   455.900000;
7289    7163    2000.0    0.13    0.10    3    1.25    99    0.00    1    5    1   0.02   9999   9999   9999   0.000000;
7290    7556    4000.0    1.85    1.48    3    1.25    99    0.00    1    5    1   0.01   9999   9999   9999   0.000000;
7291    7289    4000.0    0.69    0.55    3    1.25    99    0.00    1    5    1   0.03   9999   9999   9999   581.490000;
7292    7294    4000.0    0.93    0.81    7    1.08    99    0.00    1    3    1   -0.01   9999   9999   9999   696.660000;
7292    7379    2000.0    0.93    0.81    7    1.08    99    0.00    1    3    1   -0.01   9999   9999   9999   696.660000;
7293    7558    4000.0    0.58    0.50    7    1.08    99    0.00    1    3    1   -0.00   9999   9999   9999   501.975000;
7294    7296    4000.0    0.52    0.45    5.5    1.11    99    0.00    1    4    1   -0.01   9999   9999   9999   0.000000;
7295    7293    4000.0    0.87    0.76    7    1.08    99    0.00    1    3    1   0.02   9999   9999   9999   0.000000;
7296    7555    4000.0    0.25    0.22    5.5    1.11    99    0.00    1    4    1   0.01   9999   9999   9999   0.000000;
7297    7295    4000.0    0.35    0.30    7    1.08    99    0.00    1    3    1   0.01   9999   9999   9999   0.000000;
7298    7300    4000.0    0.44    0.38    5.5    1.11    99    0.00    1    4    1   -0.02   9999   9999   9999   595.000000;
7298    7565    2000.0    0.20    0.17    5.5    1.11    99    0.00    1    4    1   -0.00   9999   9999   9999   0.000000;
7299    7420    4000.0    1.38    1.20    5.5    1.11    99    0.00    1    4    1   0.01   9999   9999   9999   0.000000;
7300    7302    4000.0    1.60    1.28    3    1.25    99    0.00    1    5    1   -0.00   9999   9999   9999   0.000000;
7301    7299    4000.0    0.41    0.36    5.5    1.11    99    0.00    1    4    1   0.01   9999   9999   9999   457.470000;
7302    7304    4000.0    0.15    0.12    3    1.25    99    0.00    1    5    1   0.00   9999   9999   9999   0.000000;
7303    7301    4000.0    1.63    1.30    3    1.25    99    0.00    1    5    1   0.00   9999   9999   9999   0.000000;
7304    7306    4000.0    0.40    0.32    3    1.25    99    0.00    1    5    1   0.01   9999   9999   9999   0.000000;
7305    7303    4000.0    0.15    0.12    3    1.25    99    0.00    1    5    1   -0.00   9999   9999   9999   0.000000;
7306    7308    4000.0    1.92    1.54    3    1.25    99    0.00    1    5    1   -0.00   9999   9999   9999   0.000000;
7307    7305    4000.0    0.42    0.34    3    1.25    99    0.00    1    5    1   -0.02   9999   9999   9999   0.000000;
7308    7310    4000.0    0.14    0.11    8    1.07    99    0.00    1    6    1   -0.03   9999   9999   9999   0.000000;
7309    7307    4000.0    1.95    1.56    3    1.25    99    0.00    1    5    1   0.00   9999   9999   9999   0.000000;
7310    7312    4000.0    1.38    1.10    3    1.25    99    0.00    1    5    1   -0.00   9999   9999   9999   0.000000;
7311    7309    4000.0    0.09    0.07    8    1.07    99    0.00    1    6    1   0.02   9999   9999   9999   0.000000;
7312    7399    2000.0    0.64    0.51    3    1.25    99    0.00    1    5    1   0.01   9999   9999   9999   0.000000;
7312    7418    4000.0    0.63    0.50    3    1.25    99    0.00    1    5    1   0.02   9999   9999   9999   0.000000;
7313    7566    4000.0    0.60    0.48    3    1.25    99    0.00    1    5    1   0.00   9999   9999   9999   0.000000;
7314    6354    2200.0    0.21    0.22    3    1.25    99    0.00    2    5    2   -0.02   9999   9999   0   230.145000;
7314    7529    2200.0    0.80    0.83    3    1.25    99    0.00    2    5    2   -0.01   272   9999   0   230.145000;
7315    1504    22050.0    0.51    0.87    3    1.25    99    0.00    0    5    7   -0.02   272   9999   0   0.000000;
7315    7529    2200.0    0.25    0.26    3    1.25    99    0.00    2    5    2   0.01   272   9999   0   0.000000;
7315    7530    900.0    0.52    0.68    3    1.25    99    0.00    3    5    1   -0.03   9999   9999   0   0.000000;
7315    7531    2200.0    1.32    1.37    3    1.25    99    0.00    2    5    2   -0.00   249   9999   0   0.000000;
7316    1502    22050.0    0.17    0.44    7    1.08    99    0.00    0    3    7   -0.01   249   0   0   0.000000;
7316    7317    1920.0    1.01    1.17    7    1.08    99    0.00    2    3    2   -0.03   249   0   0   414.000000;
7316    7531    2200.0    1.28    1.32    3    1.25    99    0.00    2    5    2   -0.01   249   0   0   0.000000;
7316    7532    700.0    0.57    0.74    7    1.08    99    0.00    3    3    1   -0.01   249   9999   0   0.000000;
7317    1511    22050.0    1.81    4.72    7    1.08    99    0.00    0    3    7   -0.00   249   0   0   0.000000;
7317    7316    1920.0    1.01    1.17    7    1.08    99    0.00    2    3    2   0.03   249   0   0   414.000000;
7317    7375    2400.0    0.08    0.12    5.5    1.11    99    0.00    4    4    3   -0.01   9999   9999   0   0.000000;
7317    7536    1920.0    1.32    1.52    5.5    1.11    99    0.00    2    4    2   0.02   249   9999   0   48.910000;
7318    7404    6000.0    0.87    0.76    7    1.08    99    0.00    1    3    3   0.02   9999   9999   9999   0.000000;
7319    7372    6000.0    0.71    0.57    3    1.25    99    0.00    1    5    3   0.03   9999   9999   9999   581.490000;
7320    7521    800.0    0.97    1.46    3    1.25    99    0.00    4    5    1   0.00   9999   9999   0   0.000000;
7320    7523    1920.0    0.24    0.28    5.5    1.11    99    0.00    2    4    2   0.00   9999   9999   0   0.000000;
7320    7535    1600.0    0.37    0.55    3    1.25    99    0.00    4    5    2   -0.01   9999   9999   0   0.000000;
7320    7537    2200.0    0.35    0.36    3    1.25    99    0.00    2    5    2   -0.02   9999   9999   0   0.000000;
7321    7422    6000.0    1.38    1.20    5.5    1.11    99    0.00    1    4    3   0.01   9999   9999   9999   0.000000;
7322    7562    2000.0    0.42    0.43    8    1.07    99    0.00    6    6    1   0.02   9999   9999   0   0.000000;
7322    7563    6000.0    0.70    0.56    8    1.07    99    0.00    1    6    3   0.03   9999   9999   9999   0.000000;
7323    1546    22050.0    0.87    1.30    8    1.07    99    0.00    0    6    7   0.03   9999   9999   0   0.000000;
7323    7390    900.0    0.36    0.42    8    1.07    99    0.00    3    6    1   -0.01   9999   9999   0   0.000000;
7323    7400    2200.0    0.23    0.24    8    1.07    99    0.00    2    6    2   -0.01   9999   9999   0   0.000000;
7323    7559    2200.0    0.21    0.22    8    1.07    99    0.00    2    6    2   0.03   9999   9999   0   0.000000;
7324    7313    2000.0    0.81    0.65    3    1.25    99    0.00    1    5    1   -0.00   9999   9999   9999   113.900000;
7324    7410    6000.0    0.78    0.62    3    1.25    99    0.00    1    5    3   -0.00   9999   9999   9999   113.900000;
7325    7326    1920.0    0.15    0.17    7    1.08    99    0.00    2    3    2   0.04   225   9999   0   0.000000;
7325    7429    1400.0    0.87    1.13    7    1.08    99    0.00    3    3    2   -0.03   225   9999   0   0.000000;
7325    7512    1200.0    0.48    0.72    15    1.04    99    0.00    3    2    2   -0.02   9999   9999   0   0.000000;
7325    7514    1920.0    0.06    0.07    7    1.08    99    0.00    2    3    2   -0.01   9999   9999   0   0.000000;
7326    1560    22050.0    0.56    1.46    7    1.08    99    0.00    0    3    7   -0.03   225   9999   0   0.000000;
7326    1561    22050.0    0.69    2.44    15    1.04    99    0.00    0    2    7   0.00   225   0   0   0.000000;
7326    7252    1920.0    0.14    0.16    7    1.08    99    0.00    2    3    2   0.02   225   9999   0   0.000000;
7326    7325    1920.0    0.15    0.17    7    1.08    99    0.00    2    3    2   -0.04   225   9999   0   0.000000;
7326    7350    500.0    1.56    2.67    15    1.04    99    0.00    4    2    1   -0.00   225   0   0   0.000000;
7327    7396    12000.0    0.89    0.71    3    1.25    99    0.00    1    5    6   -0.04   9999   9999   9999   0.000000;
7328    7287    900.0    0.50    0.65    3    1.25    99    0.00    3    5    1   0.01   9999   9999   0   0.000000;
